3000 4500
1338 1767 1
2445 1542 1
2167 342 1
157 2429 1
157 522 1
2429 1547 1
53 100 1
223 1291 1
223 2353 1
1291 947 1
1983 595 1
177 1626 1
177 1697 1
177 1595 1
2631 1267 1
1936 1418 1
2032 1332 1
2086 681 1
2750 2888 1
2750 1284 1
788 387 1
1306 1082 1
1451 1182 1
1451 1296 1
431 1707 1
1707 196 1
1551 2933 1
1551 189 1
2933 1653 1
2507 2234 1
2507 844 1
1688 335 1
1420 1023 1
1420 190 1
1711 1180 1
1711 2486 1
2028 2220 1
2028 1790 1
2028 2535 1
2220 2282 1
2220 1175 1
1089 2668 1
2059 295 1
2858 499 1
2858 924 1
1792 75 1
1617 2097 1
1617 1463 1
2097 2684 1
2476 2761 1
2476 224 1
2476 2319 1
516 1850 1
516 613 1
823 1070 1
521 2122 1
426 2042 1
426 2100 1
426 2477 1
2042 1921 1
707 838 1
323 837 1
479 736 1
479 1656 1
1942 2976 1
1942 1179 1
2976 15 1
2976 1580 1
1752 1011 1
2 2797 1
2 1938 1
2 892 1
2797 2030 1
2921 1406 1
2229 4 1
641 1063 1
1063 2947 1
2743 2864 1
1618 1948 1
1618 1178 1
1948 2852 1
2282 1312 1
256 929 1
256 2271 1
256 553 1
2274 2518 1
2274 1581 1
2274 92 1
392 1052 1
392 2755 1
198 2571 1
2350 2669 1
1474 2582 1
1474 75 1
276 2996 1
363 2912 1
1195 1019 1
1195 1747 1
496 537 1
496 413 1
496 2540 1
1458 1672 1
1458 1677 1
1458 1197 1
1672 420 1
1003 1128 1
1003 2953 1
1128 1815 1
2916 1197 1
2184 683 1
2184 2962 1
2248 1623 1
921 950 1
921 2697 1
303 1999 1
1357 2908 1
394 2597 1
394 2767 1
2597 1973 1
344 1693 1
1693 2625 1
1693 208 1
1052 267 1
950 554 1
950 924 1
549 2426 1
549 2099 1
2154 1136 1
2913 728 1
2085 2336 1
2085 244 1
527 2717 1
527 1637 1
527 2107 1
2717 1463 1
2717 2621 1
1442 477 1
1524 2126 1
9 1749 1
339 1879 1
339 403 1
339 1431 1
739 1175 1
739 2214 1
1760 2653 1
440 2834 1
440 947 1
2834 2664 1
2177 2684 1
2177 135 1
483 1518 1
483 2129 1
658 2418 1
2418 91 1
103 2690 1
103 72 1
1891 3000 1
1891 1900 1
3000 1077 1
1113 64 1
766 1313 1
766 2813 1
1313 196 1
613 1035 1
2018 1537 1
505 1623 1
505 1658 1
2077 134 1
2856 1317 1
2856 1553 1
195 286 1
506 1487 1
1170 1375 1
1170 2809 1
1910 1374 1
1910 449 1
1312 2712 1
2431 2115 1
2431 1411 1
1559 1282 1
64 983 1
2225 1704 1
2225 1819 1
620 71 1
1042 1848 1
74 1966 1
74 889 1
74 1365 1
1966 2912 1
2552 2723 1
2552 2758 1
2723 2202 1
2100 292 1
1615 1286 1
2183 1253 1
2183 213 1
152 573 1
863 1084 1
331 1600 1
614 2590 1
614 2000 1
1495 2468 1
2355 1545 1
2562 2772 1
2562 1139 1
2772 127 1
212 889 1
2374 2748 1
2141 2370 1
2370 219 1
2370 1660 1
1129 2403 1
1129 2262 1
2403 1315 1
1520 225 1
2769 2683 1
2877 2863 1
2877 2923 1
1704 213 1
2691 1836 1
1516 436 1
552 1405 1
552 1705 1
153 586 1
164 1932 1
1323 1510 1
1136 2886 1
1136 265 1
2813 1209 1
2585 1180 1
717 1267 1
717 184 1
717 1668 1
1267 1094 1
2340 2007 1
2228 2898 1
2707 127 1
1637 1852 1
91 2803 1
173 1813 1
173 204 1
1813 2043 1
1813 1609 1
1710 913 1
1710 905 1
2876 2633 1
2240 701 1
2240 2408 1
1694 2682 1
110 2782 1
110 1893 1
2782 2160 1
2782 1132 1
783 2007 1
783 1661 1
930 2828 1
930 2535 1
2828 2582 1
859 642 1
859 273 1
1660 886 1
2210 916 1
852 2421 1
852 2520 1
1656 2117 1
2634 2511 1
2219 1504 1
345 2540 1
477 2696 1
2696 2156 1
2696 2386 1
2497 334 1
184 1805 1
1805 2372 1
2486 2745 1
2745 2081 1
1723 2118 1
2989 1748 1
2725 659 1
1597 1173 1
2593 1082 1
168 1308 1
168 1105 1
1308 1742 1
403 847 1
775 2832 1
775 2704 1
1673 2557 1
1673 806 1
250 2689 1
250 2514 1
250 499 1
2689 1019 1
2512 1406 1
892 1747 1
39 48 1
805 1868 1
1255 847 1
1255 2334 1
2867 2646 1
364 2567 1
364 2697 1
364 1093 1
2567 1530 1
1351 2488 1
1351 1980 1
1487 1126 1
265 1770 1
1770 661 1
640 2587 1
640 2964 1
1199 44 1
633 2053 1
2053 1609 1
979 1872 1
979 1425 1
1872 390 1
2514 352 1
1547 2851 1
760 2099 1
760 1553 1
760 2864 1
1848 2811 1
1378 1883 1
1378 1151 1
1883 1732 1
2726 2824 1
2726 583 1
1332 2610 1
27 2364 1
27 2778 1
374 2300 1
1402 2096 1
1402 1463 1
2096 590 1
808 1208 1
808 2127 1
570 1802 1
2888 1107 1
2888 1270 1
453 1654 1
453 1890 1
650 1444 1
1284 1869 1
753 905 1
753 841 1
753 526 1
1302 2804 1
1302 1416 1
2804 1706 1
2498 2565 1
2498 2444 1
2498 621 1
2565 1230 1
2565 2669 1
465 1112 1
465 1581 1
334 2349 1
96 1803 1
96 2204 1
1803 636 1
1044 2545 1
2545 1631 1
192 1253 1
192 1818 1
122 1789 1
2610 2891 1
2891 2037 1
556 1406 1
518 864 1
1461 1521 1
1461 2200 1
1521 1295 1
2173 245 1
2173 213 1
2459 661 1
368 2118 1
368 1139 1
2118 628 1
2463 2809 1
6 2668 1
6 740 1
6 388 1
621 2563 1
1627 142 1
2786 2046 1
386 821 1
2477 2748 1
2748 2186 1
1973 2455 1
560 603 1
1732 2630 1
2630 1938 1
1621 1527 1
2521 1782 1
1899 583 1
1844 2122 1
1819 1789 1
1819 2944 1
446 2260 1
2230 778 1
681 1726 1
84 1978 1
2646 2660 1
2314 1203 1
388 653 1
653 2208 1
1248 711 1
1008 159 1
877 790 1
877 2572 1
2043 2439 1
2043 1737 1
673 2348 1
586 1657 1
1657 169 1
2372 2415 1
2415 263 1
888 2873 1
390 866 1
553 2791 1
553 1061 1
2551 1115 1
2307 1677 1
2307 963 1
490 2857 1
490 844 1
2599 1387 1
1445 2406 1
2406 2663 1
1033 225 1
352 1481 1
880 1975 1
433 2215 1
2589 58 1
2811 2109 1
70 962 1
308 866 1
308 1411 1
1264 1330 1
2546 1298 1
1563 2319 1
57 2452 1
57 4 1
57 1407 1
963 1922 1
806 1633 1
159 1907 1
159 529 1
940 2656 1
1015 1932 1
1702 2304 1
219 2991 1
2915 470 1
2915 2339 1
274 1515 1
2435 1094 1
420 2625 1
1122 1914 1
1122 2215 1
1914 142 1
193 2456 1
193 795 1
1767 23 1
2405 2134 1
2308 1142 1
2021 2062 1
1387 2283 1
1933 1662 1
1180 499 1
100 1921 1
676 2214 1
2214 362 1
867 2648 1
867 616 1
1808 2448 1
1808 2186 1
2448 1737 1
2448 1105 1
2827 1441 1
1733 2683 1
1733 2160 1
1733 847 1
449 1497 1
1497 2823 1
263 1078 1
263 1636 1
1755 864 1
2353 1363 1
2109 351 1
2758 828 1
696 2864 1
1849 179 1
1849 872 1
2348 2130 1
590 286 1
508 1969 1
1969 2688 1
1969 2127 1
855 1930 1
1412 267 1
1330 2571 1
1144 2946 1
1144 1636 1
442 2863 1
351 2107 1
381 1608 1
68 2578 1
68 2163 1
727 1188 1
1821 1768 1
1394 1878 1
1317 2466 1
1363 2686 1
913 1425 1
1608 2678 1
2678 1011 1
2678 2117 1
21 1768 1
2000 2873 1
916 1224 1
1224 1790 1
2654 1381 1
2654 1595 1
2126 1315 1
1662 1990 1
1624 1192 1
683 1405 1
2082 2304 1
2304 1653 1
645 1928 1
1319 1197 1
2200 2951 1
2704 1972 1
2456 2044 1
2851 1298 1
628 1315 1
1650 1980 1
1282 1388 1
2057 1214 1
1907 2815 1
2673 588 1
417 2178 1
992 2271 1
1744 1890 1
2046 142 1
2358 2908 1
1014 1901 1
1014 2598 1
28 864 1
1679 2440 1
2440 1768 1
385 1061 1
385 111 1
1230 949 1
1687 82 1
4 2686 1
2944 1438 1
740 451 1
2033 2656 1
588 111 1
23 1922 1
134 1104 1
1253 2946 1
1188 224 1
1515 175 1
1977 778 1
314 2712 1
314 1698 1
996 2889 1
335 2651 1
321 850 1
850 701 1
608 900 1
179 495 1
2224 1056 1
1665 2624 1
226 2532 1
1573 585 1
1035 304 1
1852 2413 1
1594 2972 1
1126 1641 1
1641 2537 1
2381 2656 1
2381 2991 1
2211 834 1
2211 1777 1
575 1859 1
2069 295 1
2078 59 1
2002 1084 1
2002 2912 1
781 2438 1
781 2316 1
2438 526 1
771 609 1
530 1135 1
530 1270 1
530 1115 1
1135 359 1
1784 362 1
2129 2561 1
2561 779 1
436 1530 1
2688 1600 1
2688 1909 1
1256 2283 1
341 1441 1
1441 424 1
42 2197 1
2197 1428 1
267 2626 1
786 2651 1
1878 1909 1
2030 1242 1
2030 62 1
25 1362 1
401 758 1
1449 2776 1
790 522 1
1182 626 1
1407 1397 1
2930 2908 1
2044 271 1
393 1483 1
230 2215 1
1633 1439 1
1239 2823 1
2809 260 1
2188 175 1
408 2977 1
2582 189 1
1325 632 1
176 2127 1
1082 2773 1
522 2115 1
451 2618 1
88 279 1
279 2923 1
189 1120 1
758 2260 1
62 1165 1
585 2653 1
304 1866 1
834 1639 1
120 244 1
120 1546 1
244 2947 1
1990 615 1
833 1115 1
698 1192 1
1111 2904 1
2037 2341 1
1921 2386 1
616 423 1
615 470 1
1546 1367 1
169 476 1
169 2178 1
2300 171 1
1864 362 1
2962 224 1
1142 1777 1
1777 1120 1
127 2898 1
2657 955 1
2657 1653 1
470 75 1
73 884 1
884 382 1
884 626 1
828 1526 1
2984 1214 1
2581 2271 1
260 1288 1
424 495 1
2260 1978 1
1367 2139 1
273 2756 1
955 2898 1
563 2503 1
1242 2660 1
2472 2520 1
1698 1706 1
2756 1500 1
