3000 6000
1 60 1
1 2081 1
1 1989 1
1797 1462 1
1797 2684 1
269 1279 1
269 2005 1
1200 1944 1
181 1620 1
181 390 1
1620 2053 1
1620 27 1
1620 387 1
267 640 1
267 152 1
267 774 1
267 2203 1
640 1543 1
515 2139 1
515 1938 1
515 1925 1
515 2540 1
2139 2494 1
2139 681 1
458 412 1
458 45 1
458 2298 1
1787 578 1
1787 634 1
2185 716 1
2185 1980 1
388 1241 1
2462 2604 1
2462 969 1
89 731 1
89 2699 1
2091 2901 1
2091 486 1
792 2689 1
792 1213 1
2689 2123 1
2689 1578 1
400 1532 1
400 781 1
400 1269 1
1532 52 1
1532 853 1
2224 2005 1
2224 895 1
2638 80 1
2638 2055 1
278 578 1
818 1227 1
818 2458 1
818 659 1
1227 1701 1
1227 2739 1
697 708 1
697 1983 1
708 1684 1
708 2473 1
81 194 1
81 2336 1
81 297 1
878 2446 1
878 2869 1
878 299 1
878 2041 1
2446 19 1
2446 21 1
1362 2495 1
1362 1036 1
1362 1079 1
1362 45 1
2495 2560 1
2495 852 1
1804 1209 1
1804 1665 1
1804 852 1
890 1369 1
890 2776 1
1698 2629 1
1698 2696 1
2629 1496 1
2629 2241 1
2111 1465 1
2111 1021 1
2111 2255 1
2204 681 1
2204 2627 1
488 1594 1
488 1255 1
488 753 1
1594 1525 1
1594 2090 1
1471 886 1
1471 2880 1
36 266 1
894 2577 1
894 435 1
981 586 1
981 1176 1
981 326 1
1822 2493 1
2493 1671 1
1766 1753 1
1766 2886 1
1050 838 1
1050 100 1
852 2177 1
2177 14 1
2177 1339 1
1505 1100 1
1505 921 1
1505 1962 1
481 1941 1
481 260 1
481 63 1
1941 1803 1
1941 1889 1
85 2486 1
85 2602 1
85 2167 1
1465 556 1
1465 2732 1
1143 1048 1
1143 1491 1
1990 671 1
1990 2582 1
1496 743 1
1496 1720 1
1496 2080 1
1425 1931 1
1425 1213 1
1425 1956 1
1425 2021 1
1931 275 1
1931 1011 1
1402 2176 1
1402 2741 1
1402 1815 1
1402 605 1
2176 2971 1
2176 2361 1
2176 1899 1
2573 1053 1
2573 1776 1
2573 2670 1
569 1557 1
744 2472 1
744 157 1
2472 136 1
2472 1091 1
1007 1125 1
1007 1271 1
1007 1872 1
1125 2531 1
1125 2863 1
664 2183 1
664 1075 1
664 378 1
2183 661 1
2183 2019 1
252 26 1
252 1406 1
2708 504 1
2708 2991 1
2708 2144 1
2019 2754 1
2019 516 1
2754 2804 1
2754 2528 1
1618 2181 1
1618 586 1
1618 1610 1
1618 2079 1
1702 2818 1
1702 2705 1
1702 2306 1
1702 1684 1
2818 2589 1
2818 2588 1
298 2247 1
298 2983 1
298 1717 1
2247 1079 1
2247 2862 1
2247 1720 1
87 2966 1
87 2260 1
87 2736 1
2966 1401 1
2966 2288 1
2966 674 1
255 335 1
335 1940 1
335 1929 1
393 1208 1
393 33 1
393 2973 1
393 1649 1
1208 756 1
1208 1452 1
1731 566 1
1215 718 1
172 687 1
172 1721 1
172 1087 1
172 1882 1
687 1043 1
2164 2862 1
2164 401 1
2164 2117 1
2164 2728 1
2862 2138 1
619 1901 1
619 2564 1
619 2166 1
1901 596 1
1901 2955 1
1901 2334 1
297 2535 1
297 413 1
1091 882 1
1017 311 1
1017 2406 1
1017 2793 1
891 1542 1
1542 1401 1
1542 2380 1
1542 2207 1
583 931 1
583 1454 1
583 2598 1
931 1792 1
200 1660 1
200 665 1
200 25 1
416 2454 1
416 145 1
1042 1859 1
1042 203 1
1042 2772 1
1042 1891 1
1859 1846 1
1859 2418 1
384 1108 1
384 969 1
1108 2230 1
1108 1009 1
1748 2792 1
340 1406 1
340 1405 1
1982 1778 1
33 999 1
33 2458 1
33 929 1
999 509 1
999 1966 1
999 2148 1
158 1704 1
158 1674 1
158 371 1
1704 2545 1
1704 139 1
1704 1259 1
421 2572 1
421 1083 1
421 1810 1
2339 2583 1
2339 1115 1
2583 1826 1
1810 2727 1
1810 1181 1
2727 2515 1
2894 621 1
2894 1877 1
2894 75 1
61 953 1
61 1265 1
953 1785 1
953 2634 1
484 1581 1
484 1930 1
484 672 1
1581 695 1
1581 2640 1
1581 2120 1
1551 2917 1
1551 2498 1
1551 765 1
1551 1139 1
2917 1896 1
2917 1988 1
1225 2360 1
1225 2780 1
1895 2434 1
1895 1729 1
1895 2231 1
2434 2438 1
2434 2159 1
1913 2935 1
1913 273 1
1913 1747 1
2228 1575 1
2228 151 1
311 956 1
311 850 1
311 1540 1
956 2090 1
956 1884 1
2921 1087 1
2921 19 1
747 1523 1
747 417 1
747 409 1
1523 2131 1
1523 124 1
83 1479 1
83 514 1
1479 97 1
1479 2669 1
2702 474 1
2702 2376 1
2755 735 1
2755 344 1
954 1608 1
574 2884 1
574 2258 1
574 1934 1
2884 732 1
498 1052 1
498 2413 1
498 2362 1
2184 2779 1
2184 254 1
2184 1129 1
2184 1488 1
2779 332 1
2779 2753 1
2404 2782 1
2404 2285 1
2782 487 1
2782 566 1
2782 466 1
521 2765 1
521 2872 1
2765 1785 1
2765 2869 1
1066 2865 1
1066 1873 1
928 2106 1
928 2814 1
2106 2871 1
2106 2115 1
1115 1229 1
1115 537 1
775 1598 1
775 1367 1
1598 84 1
1598 872 1
207 2309 1
207 201 1
207 1716 1
2309 1174 1
2309 1003 1
2309 1800 1
353 2363 1
2363 1540 1
1397 2813 1
1397 2749 1
1397 777 1
2813 2644 1
2813 634 1
2813 1113 1
598 2081 1
598 2712 1
284 2943 1
284 331 1
284 2412 1
2943 698 1
2943 743 1
735 1418 1
735 1948 1
735 478 1
1418 420 1
1418 2101 1
819 2055 1
819 2948 1
2055 6 1
1011 2225 1
1011 929 1
1011 644 1
2225 1769 1
758 2721 1
758 203 1
2940 1429 1
2940 2113 1
2940 471 1
1049 1470 1
1049 2687 1
1470 1713 1
1470 2745 1
2666 2677 1
2666 1847 1
1856 2990 1
1856 1212 1
1856 2391 1
2990 860 1
2058 1519 1
247 553 1
247 572 1
247 1489 1
553 1163 1
1262 1699 1
1262 140 1
1262 589 1
1262 453 1
1699 2983 1
1699 29 1
2705 834 1
2705 350 1
1675 1868 1
1675 1337 1
1868 1386 1
1868 1548 1
718 756 1
1802 2735 1
1802 1536 1
659 1665 1
659 2604 1
1665 1209 1
1665 2811 1
2849 57 1
2849 2747 1
2849 1443 1
2885 2389 1
2885 241 1
365 419 1
874 1889 1
731 64 1
731 1499 1
731 615 1
249 2669 1
249 1772 1
249 793 1
249 432 1
2669 2550 1
2053 674 1
2053 62 1
2241 2470 1
2241 55 1
926 2102 1
926 395 1
926 401 1
777 2007 1
777 1199 1
777 1793 1
2007 1229 1
2007 1886 1
2007 2189 1
78 2972 1
78 2281 1
78 2197 1
2972 2852 1
2972 2298 1
2972 2372 1
57 1728 1
57 2161 1
57 2030 1
372 1729 1
1729 2549 1
2944 799 1
2944 1432 1
2944 801 1
929 2549 1
2549 2189 1
2937 817 1
2937 30 1
1142 1381 1
1142 2251 1
1381 29 1
2986 998 1
412 2993 1
2739 643 1
2739 1046 1
865 496 1
865 358 1
602 2312 1
602 668 1
602 678 1
2312 326 1
2312 1962 1
2312 2735 1
522 2023 1
522 621 1
2023 845 1
2023 2998 1
2203 1457 1
2203 2458 1
1100 2455 1
1100 2863 1
1171 1385 1
1171 2594 1
1171 1228 1
1171 354 1
1385 2149 1
1385 137 1
1472 2316 1
1472 420 1
1472 1654 1
2316 1002 1
2316 2902 1
1043 132 1
2349 2589 1
2349 2436 1
2349 1509 1
2589 1570 1
793 1210 1
793 1326 1
793 1420 1
1210 554 1
1210 980 1
1210 457 1
693 2652 1
693 833 1
1780 1880 1
1880 2710 1
2200 2372 1
395 1396 1
732 1725 1
732 2197 1
732 2187 1
1725 1562 1
1725 1410 1
2677 1932 1
749 42 1
749 2598 1
749 2953 1
1965 2599 1
1965 346 1
2599 1118 1
2599 1272 1
1019 848 1
1019 984 1
2501 1535 1
191 997 1
191 661 1
997 1500 1
997 2975 1
997 520 1
466 738 1
466 282 1
902 1503 1
902 2688 1
902 2908 1
902 1674 1
1503 1322 1
1503 2699 1
1610 2429 1
1610 1611 1
2133 1128 1
2133 1541 1
2133 1940 1
119 2440 1
119 2420 1
119 2167 1
432 951 1
432 362 1
432 2896 1
951 1498 1
951 390 1
283 101 1
756 2751 1
756 543 1
2102 2294 1
2102 2276 1
2294 2039 1
1570 2433 1
1570 2109 1
486 2621 1
486 1420 1
2621 231 1
2621 428 1
1789 2736 1
1789 443 1
1789 1853 1
1789 346 1
2736 1006 1
2736 1528 1
1073 1105 1
1073 72 1
1073 190 1
1073 2523 1
1105 2311 1
1105 2607 1
1986 993 1
1986 508 1
1986 332 1
2050 1468 1
2092 2993 1
2092 2564 1
2741 1271 1
2741 2804 1
1932 351 1
871 1240 1
1240 221 1
1240 2097 1
2358 491 1
1717 1971 1
1717 1061 1
1717 2898 1
1971 1212 1
437 490 1
437 2914 1
490 2954 1
952 2197 1
952 1039 1
1357 179 1
1357 1921 1
68 1631 1
68 1872 1
1386 2854 1
1386 1180 1
1386 1409 1
2854 2658 1
2854 2603 1
2854 2199 1
1815 1120 1
1015 485 1
1015 428 1
2587 2069 1
2587 201 1
2587 1131 1
660 2148 1
422 1013 1
422 251 1
422 139 1
422 2337 1
1013 2020 1
1013 1485 1
1082 2749 1
1082 2165 1
1082 1291 1
2749 2899 1
2749 1770 1
1053 1230 1
1053 2557 1
1230 2398 1
1230 1207 1
2914 885 1
1654 2415 1
1654 2109 1
1825 1006 1
1825 221 1
1744 1757 1
1744 1229 1
1744 595 1
1744 2642 1
1757 2819 1
1757 2440 1
1757 246 1
1305 2431 1
1305 2547 1
1305 833 1
152 2214 1
2724 75 1
2724 1170 1
441 1497 1
441 643 1
441 141 1
1497 1549 1
320 1207 1
320 1862 1
320 28 1
853 1707 1
853 302 1
853 1923 1
1707 1854 1
1707 1179 1
1448 2819 1
1448 2425 1
1448 1995 1
2819 1401 1
2819 2079 1
2670 1420 1
1739 2473 1
1739 1114 1
1739 2630 1
1991 2694 1
1991 477 1
1991 1784 1
2694 2859 1
2694 1297 1
2694 938 1
2285 2900 1
2285 2596 1
1146 2373 1
1146 2366 1
1146 2785 1
1146 1875 1
2373 923 1
2373 774 1
1202 1716 1
1202 413 1
1716 1137 1
16 1407 1
16 698 1
993 1084 1
993 920 1
1084 338 1
1084 502 1
1593 987 1
1123 2711 1
1123 2737 1
982 1922 1
782 2069 1
782 2836 1
782 1268 1
2069 1672 1
2906 722 1
2906 2334 1
2906 2807 1
649 622 1
649 2110 1
649 2950 1
306 504 1
306 1300 1
306 2147 1
306 100 1
299 1511 1
1511 2054 1
1511 209 1
2660 2729 1
2660 2971 1
2660 556 1
884 2201 1
884 1928 1
884 918 1
2201 918 1
2201 1107 1
2201 2947 1
477 1554 1
477 130 1
1554 2560 1
323 1087 1
323 295 1
323 823 1
1708 1521 1
1708 975 1
2852 493 1
2852 1536 1
2852 2609 1
1429 2374 1
1429 1365 1
1429 525 1
2845 2888 1
2845 2619 1
658 70 1
658 1646 1
1798 2248 1
1798 550 1
1798 1807 1
1798 1755 1
2248 1341 1
2248 2082 1
1333 1660 1
1333 487 1
1660 1896 1
1772 397 1
1772 2804 1
586 1649 1
2107 543 1
1435 1563 1
1435 1770 1
1435 2554 1
1563 772 1
1563 2087 1
2515 2811 1
2515 1018 1
2811 1828 1
2811 1673 1
906 1590 1
906 1823 1
1145 1481 1
1145 2011 1
348 1938 1
348 2857 1
348 672 1
1344 105 1
1367 2425 1
1367 1962 1
1367 2212 1
2425 1288 1
2425 312 1
971 1176 1
971 1354 1
971 2935 1
971 2168 1
1176 783 1
1812 2392 1
1812 2009 1
2400 1250 1
319 698 1
319 2695 1
319 1898 1
698 2003 1
25 251 1
25 2449 1
25 936 1
251 1988 1
1052 2269 1
2269 166 1
2269 2704 1
1769 995 1
668 1111 1
668 1854 1
1111 2523 1
1111 1086 1
850 2054 1
850 9 1
2054 462 1
2877 1322 1
1407 2618 1
1407 225 1
2618 1152 1
2618 2105 1
1219 14 1
1219 1236 1
1219 2399 1
2751 808 1
2751 2902 1
817 610 1
369 1824 1
369 1187 1
2485 2773 1
2485 2209 1
1258 1044 1
1258 2512 1
105 193 1
105 2678 1
193 2039 1
193 2632 1
260 1807 1
260 2613 1
2451 2470 1
2399 1508 1
2399 91 1
1646 2564 1
1646 1241 1
2575 410 1
1502 1398 1
1502 507 1
1197 2850 1
1197 1823 1
1197 1160 1
679 2306 1
679 1920 1
679 743 1
679 783 1
1657 1488 1
516 2826 1
516 2556 1
829 1018 1
829 493 1
829 21 1
1018 1627 1
1018 2459 1
2857 2887 1
2857 1625 1
2857 1590 1
2887 1625 1
632 1184 1
632 2081 1
1184 2939 1
351 1659 1
351 2334 1
351 2954 1
1659 2763 1
1659 2977 1
349 2468 1
349 1690 1
1672 2454 1
1672 84 1
2440 449 1
397 2709 1
1396 2576 1
1396 688 1
2576 1877 1
2882 1637 1
2882 1690 1
835 2014 1
835 1872 1
2014 1942 1
2014 101 1
1144 1537 1
1144 1387 1
1537 1926 1
1537 512 1
2020 1690 1
2570 2806 1
2570 2288 1
2570 1703 1
2570 1097 1
2806 2671 1
2806 22 1
1159 2018 1
1159 2449 1
1159 1940 1
123 1329 1
123 1120 1
123 622 1
1785 1185 1
1785 1047 1
800 1492 1
1753 710 1
2188 2926 1
2188 2301 1
2926 222 1
2926 1902 1
2926 2008 1
62 2138 1
62 1443 1
567 2320 1
567 2119 1
567 690 1
567 804 1
2320 977 1
1252 1501 1
1252 2946 1
1252 2314 1
491 727 1
1447 1980 1
1447 2613 1
921 2706 1
921 1430 1
1500 1788 1
1500 996 1
1500 1545 1
692 2369 1
692 2710 1
1430 2321 1
2321 80 1
2886 1341 1
2886 674 1
1334 676 1
1792 1807 1
1792 762 1
1792 1578 1
496 1635 1
496 868 1
496 475 1
1635 131 1
1635 1706 1
1499 1025 1
1499 2568 1
9 1481 1
2390 1150 1
2390 1764 1
2850 1546 1
2850 1972 1
2850 367 1
246 827 1
246 673 1
246 2687 1
827 2759 1
827 947 1
419 2970 1
419 27 1
2970 2775 1
1485 1388 1
1485 70 1
1600 2415 1
2909 559 1
2869 2883 1
654 2341 1
654 1938 1
537 1649 1
537 1583 1
537 219 1
1170 2087 1
2087 2959 1
1736 1924 1
594 1177 1
594 379 1
1337 1492 1
1337 1902 1
1337 2871 1
2537 1025 1
2155 2120 1
757 2039 1
757 1826 1
757 140 1
2039 1450 1
613 1765 1
613 1187 1
613 847 1
1765 194 1
1824 88 1
1824 1949 1
2361 2455 1
2361 1784 1
2498 2767 1
2498 1821 1
2498 983 1
2767 2582 1
2767 1135 1
2767 2695 1
2071 2959 1
2071 345 1
2071 2897 1
2959 1522 1
347 720 1
347 2604 1
347 2165 1
720 1272 1
720 138 1
720 232 1
1292 1393 1
1292 597 1
2994 2418 1
2994 573 1
1180 505 1
161 1203 1
161 2654 1
161 1587 1
161 716 1
1203 1832 1
1203 882 1
1203 2255 1
1265 2301 1
1265 2790 1
1265 2721 1
2564 605 1
1578 1450 1
1450 909 1
1450 582 1
2231 2286 1
2231 1036 1
1980 2157 1
1980 96 1
2157 50 1
2157 2453 1
2359 580 1
4 1627 1
4 1817 1
4 2908 1
1253 1301 1
1064 1892 1
1064 1241 1
1892 2822 1
1892 2140 1
1611 2290 1
2290 1245 1
2290 166 1
64 2979 1
2624 1456 1
32 927 1
32 2821 1
927 2018 1
927 2372 1
927 2596 1
42 568 1
42 2722 1
42 1966 1
568 2134 1
568 903 1
568 132 1
1889 100 1
1944 1934 1
1751 1186 1
1751 1076 1
390 962 1
1552 1267 1
2009 1528 1
785 2719 1
785 1196 1
2719 762 1
1048 694 1
1048 2625 1
1490 2013 1
1490 2585 1
1490 1339 1
2013 60 1
2013 2342 1
114 2090 1
114 2952 1
2531 2619 1
1837 2242 1
1837 2504 1
1837 715 1
2242 1269 1
918 2548 1
2865 1047 1
6 1546 1
1002 336 1
1002 1291 1
2314 2064 1
1322 2646 1
1322 1361 1
932 2486 1
932 751 1
932 2790 1
2486 2429 1
1114 1545 1
1114 1149 1
1436 2487 1
2548 2170 1
2548 575 1
1488 225 1
2132 510 1
1690 673 1
1583 2264 1
1627 1882 1
1627 74 1
2392 1060 1
338 2807 1
338 169 1
338 3000 1
1326 1849 1
2281 2582 1
2281 2568 1
2582 1548 1
1788 2018 1
612 1060 1
612 2412 1
1060 1030 1
1060 2642 1
2763 2999 1
2763 2895 1
2763 1196 1
2999 520 1
706 1863 1
706 368 1
706 2335 1
1863 1384 1
1863 2902 1
2808 1894 1
2808 205 1
1734 1335 1
1734 808 1
1734 2043 1
710 663 1
710 1671 1
128 2825 1
128 1567 1
2825 2336 1
236 1833 1
236 2760 1
1833 1862 1
1833 237 1
1833 2215 1
535 2166 1
535 2 1
1212 525 1
907 2977 1
907 1288 1
907 1033 1
1055 2428 1
1055 2516 1
2227 550 1
2398 435 1
2826 2082 1
1601 968 1
1956 101 1
1956 1633 1
1536 2214 1
1081 1120 1
1081 409 1
1081 2 1
1081 2756 1
1120 2218 1
2289 2432 1
2289 1276 1
2289 363 1
2289 589 1
2432 2466 1
1027 2991 1
1027 1988 1
103 391 1
103 2043 1
103 909 1
103 2737 1
391 1528 1
391 2932 1
444 2118 1
444 1590 1
2118 1269 1
29 987 1
605 2709 1
605 396 1
2709 972 1
2709 1847 1
1925 2276 1
1925 2879 1
2276 2535 1
1795 2393 1
1795 604 1
778 2859 1
778 2170 1
1235 1432 1
1235 1039 1
1809 885 1
1809 449 1
1521 763 1
1521 1625 1
1155 1674 1
1155 1317 1
1155 2822 1
2043 2556 1
130 755 1
130 978 1
1806 1894 1
1806 1773 1
1806 2 1
1637 848 1
1637 2429 1
302 2145 1
2145 798 1
1312 1550 1
1312 1158 1
1312 580 1
1550 2947 1
1550 427 1
1158 559 1
1158 2402 1
1158 2523 1
1223 1966 1
1223 2252 1
695 1059 1
2908 2021 1
2975 2609 1
2975 2003 1
2360 1482 1
2360 1595 1
2713 634 1
2713 447 1
2713 2357 1
2860 1437 1
727 2008 1
371 1873 1
371 287 1
548 1275 1
548 1658 1
548 1107 1
1275 1137 1
1275 722 1
2606 2194 1
2041 2952 1
2041 2859 1
895 2780 1
895 2047 1
2780 356 1
262 652 1
262 2776 1
652 1437 1
652 888 1
2149 2077 1
2149 164 1
55 2510 1
2381 2932 1
1165 2496 1
1165 1509 1
1165 2348 1
2496 2226 1
2496 1023 1
1163 1928 1
1163 1384 1
1928 2038 1
1928 1012 1
88 2579 1
88 72 1
88 643 1
2579 2888 1
2604 1061 1
44 945 1
1354 1580 1
1354 331 1
1354 1452 1
741 566 1
741 912 1
741 799 1
363 1713 1
363 2508 1
363 2932 1
1713 872 1
1713 2555 1
177 8 1
591 1311 1
591 529 1
1288 1261 1
1288 2293 1
975 126 1
752 892 1
752 514 1
752 1849 1
752 1826 1
892 3000 1
50 1374 1
50 2654 1
1374 2790 1
1374 436 1
1374 851 1
1300 356 1
2725 2011 1
2725 1851 1
1622 2172 1
1622 472 1
1622 663 1
2172 69 1
2172 719 1
798 1129 1
798 2756 1
1129 1519 1
916 1121 1
1121 2594 1
539 2595 1
2833 1547 1
923 1245 1
923 1308 1
923 154 1
1245 82 1
1422 1522 1
1948 254 1
1948 1074 1
2230 2260 1
2230 2952 1
2230 2016 1
1988 2508 1
2508 457 1
2508 1688 1
2117 1878 1
2117 389 1
2117 1636 1
885 509 1
448 1153 1
448 774 1
448 1793 1
1615 2756 1
2156 1781 1
2156 753 1
525 2478 1
362 2911 1
2911 2438 1
2911 168 1
443 168 1
1179 2123 1
1179 1984 1
2123 2293 1
2070 1183 1
2070 2395 1
2929 2235 1
2929 1565 1
1930 2701 1
1930 475 1
2701 2590 1
337 760 1
337 232 1
337 2567 1
760 2933 1
97 831 1
97 1250 1
69 945 1
69 409 1
945 2983 1
169 1297 1
169 1209 1
1297 644 1
1183 1876 1
765 2082 1
765 2251 1
765 1107 1
2082 2836 1
866 2134 1
866 1141 1
866 2436 1
2134 1132 1
2134 1462 1
394 863 1
394 1449 1
394 2064 1
863 2561 1
863 2595 1
1513 2899 1
1513 976 1
1167 1983 1
1167 1420 1
1167 2383 1
1942 1525 1
622 1750 1
164 2737 1
164 764 1
164 1380 1
2737 1540 1
2334 1414 1
234 2342 1
917 2974 1
917 404 1
917 1596 1
2974 1835 1
1927 124 1
801 96 1
801 1936 1
1557 2674 1
2674 2208 1
764 804 1
764 2955 1
1888 1112 1
14 2173 1
2173 1918 1
1994 479 1
2215 2454 1
2215 2630 1
1904 2933 1
2847 609 1
137 1673 1
137 573 1
203 1703 1
671 1776 1
671 2614 1
671 1728 1
1776 2535 1
1776 2625 1
2711 2945 1
2711 2538 1
2711 987 1
2945 1341 1
2945 881 1
1456 816 1
1456 2255 1
235 2317 1
1803 2167 1
1803 1781 1
2167 1778 1
2097 2385 1
2097 125 1
2097 232 1
2385 2760 1
2385 886 1
1945 2745 1
1945 2900 1
1241 428 1
893 854 1
31 1482 1
2502 2555 1
2502 964 1
2555 2383 1
2555 2189 1
2722 118 1
1845 2699 1
1845 2170 1
1845 2525 1
1845 1009 1
2699 877 1
1360 1310 1
1360 1484 1
1793 2216 1
1793 1575 1
2216 1989 1
2216 286 1
449 838 1
449 2318 1
920 2062 1
920 526 1
2062 2038 1
2062 461 1
1567 2812 1
245 1923 1
1178 2194 1
1547 2406 1
1547 2545 1
1370 526 1
812 2383 1
208 2391 1
1341 772 1
1781 2367 1
2367 1619 1
643 34 1
2266 1921 1
2266 2356 1
2859 534 1
168 387 1
2697 575 1
2697 2871 1
2697 2625 1
509 1457 1
1457 358 1
1501 2590 1
508 1721 1
508 2512 1
1302 2490 1
1302 1014 1
2490 2159 1
1498 2822 1
1498 2428 1
231 1281 1
1873 139 1
1625 1808 1
1169 1853 1
1169 2286 1
1853 2663 1
475 1484 1
1268 1566 1
1268 1033 1
1566 2933 1
1409 2588 1
2760 1251 1
1602 197 1
2208 938 1
2208 387 1
1009 1983 1
101 534 1
534 903 1
534 1934 1
1576 977 1
1576 2962 1
2902 2540 1
368 2538 1
175 604 1
175 2127 1
175 2222 1
604 2016 1
604 2226 1
237 2896 1
237 2627 1
2534 780 1
2534 2127 1
969 2411 1
1390 96 1
2935 702 1
2504 2948 1
1590 978 1
1281 1881 1
1281 2110 1
1881 1861 1
1881 2235 1
1329 1071 1
1329 2631 1
322 2478 1
322 2822 1
322 1141 1
72 209 1
2366 694 1
2366 1604 1
676 2775 1
2540 2644 1
2540 1174 1
209 2274 1
209 151 1
2658 2793 1
2658 2417 1
1688 823 1
559 1139 1
2526 1199 1
2526 1951 1
54 1858 1
54 3000 1
54 2445 1
1858 1247 1
1858 1595 1
1914 2453 1
1914 1548 1
1914 2104 1
2453 2038 1
2453 435 1
1075 194 1
922 2836 1
922 715 1
922 2842 1
922 2545 1
2836 2993 1
1525 2328 1
1525 2479 1
350 580 1
350 2179 1
580 2557 1
1817 2388 1
1817 1495 1
1445 2998 1
1445 2753 1
1445 136 1
2998 1836 1
409 1160 1
1160 1967 1
1160 1957 1
1967 1921 1
1967 1835 1
1967 482 1
1132 2567 1
1132 2684 1
288 2517 1
288 2147 1
288 2578 1
1398 1059 1
1398 2255 1
1398 188 1
2129 1491 1
2129 2365 1
564 1276 1
564 728 1
564 783 1
564 1209 1
1276 762 1
2301 2809 1
1983 2337 1
2047 2298 1
2047 2963 1
672 994 1
994 2692 1
2447 2879 1
2447 1039 1
2293 2313 1
375 2693 1
375 2574 1
375 1059 1
2693 1808 1
2863 936 1
333 2696 1
333 1454 1
333 617 1
2696 947 1
2696 816 1
166 1954 1
334 2846 1
334 2948 1
2011 1701 1
478 2296 1
478 1541 1
1701 1820 1
1701 1187 1
1604 1454 1
2150 145 1
673 900 1
2895 330 1
2895 1876 1
949 1221 1
949 471 1
1221 2525 1
1221 26 1
2458 1419 1
30 2547 1
30 2901 1
30 554 1
1801 2841 1
505 2668 1
505 1596 1
359 10 1
295 2109 1
295 2817 1
1623 2454 1
1623 2662 1
1185 1131 1
1738 2562 1
1738 1124 1
2562 1843 1
2191 2348 1
2191 34 1
2077 2918 1
2729 2616 1
2729 2165 1
330 2393 1
330 479 1
426 2603 1
426 1384 1
426 398 1
2603 556 1
1112 2113 1
1112 2792 1
205 2079 1
205 2596 1
2954 1832 1
1526 2776 1
1526 1005 1
1526 1323 1
2794 2710 1
1728 2336 1
2348 1506 1
1149 2602 1
781 2376 1
781 699 1
2268 2874 1
2268 214 1
2874 995 1
774 1727 1
194 1030 1
2109 1778 1
1388 2628 1
2063 2068 1
2063 2643 1
2063 589 1
2063 2090 1
2068 2706 1
2022 2939 1
2022 1836 1
2939 45 1
1943 2417 1
1006 273 1
1006 2040 1
550 453 1
550 980 1
808 1750 1
91 1124 1
91 2821 1
1124 2415 1
2487 2636 1
831 1773 1
1909 609 1
1909 2678 1
2179 962 1
2179 2607 1
2179 1549 1
2338 2721 1
2338 2772 1
265 1317 1
265 1408 1
265 2449 1
1317 2131 1
1317 964 1
1923 1926 1
1923 1350 1
453 1770 1
453 2933 1
2218 2652 1
2218 21 1
2654 984 1
2654 2238 1
2406 179 1
2406 1449 1
809 1137 1
2652 63 1
2652 396 1
2413 1291 1
2785 682 1
2785 1293 1
75 1025 1
2609 2445 1
376 851 1
376 2212 1
376 1259 1
851 2796 1
1972 2586 1
2527 1846 1
1603 1261 1
1603 2380 1
138 1036 1
138 1828 1
1036 1131 1
2428 2214 1
980 2104 1
980 2482 1
1343 2602 1
1343 389 1
2602 1293 1
1137 1742 1
2423 259 1
2796 726 1
2081 2817 1
2512 2525 1
900 2274 1
900 976 1
2274 2258 1
2274 1535 1
2574 2105 1
2574 2814 1
1820 1251 1
1820 520 1
715 919 1
715 663 1
2663 2627 1
2663 405 1
254 2634 1
254 1077 1
2634 1088 1
1071 2627 1
2429 316 1
82 1251 1
2030 2080 1
2030 2115 1
2080 2126 1
2080 331 1
1995 290 1
312 1834 1
312 2374 1
312 1506 1
1834 1086 1
1834 838 1
1906 2238 1
1906 2793 1
1906 222 1
1274 2973 1
1274 427 1
1481 1878 1
1481 171 1
1878 1847 1
2286 763 1
1619 2801 1
2494 1840 1
2494 2258 1
2793 1723 1
2100 264 1
2801 2963 1
2801 2900 1
2963 2616 1
2963 1484 1
2438 773 1
726 578 1
728 847 1
358 2871 1
2712 2881 1
2712 1141 1
1545 2896 1
270 860 1
270 834 1
1784 100 1
2759 214 1
275 2961 1
275 1984 1
2961 396 1
2961 1671 1
962 290 1
19 1077 1
2005 2040 1
2015 1411 1
2015 1243 1
2614 2342 1
2687 389 1
755 241 1
326 2616 1
2616 282 1
354 2799 1
354 788 1
2799 2238 1
2799 417 1
1174 2161 1
2671 3000 1
2671 2962 1
868 436 1
141 597 1
141 531 1
597 2563 1
1519 1835 1
147 2105 1
147 1658 1
147 2018 1
2468 2357 1
1069 1747 1
1069 37 1
1069 1666 1
1069 1509 1
1747 2563 1
514 1875 1
1875 1153 1
1875 1423 1
2567 1992 1
398 2989 1
398 1978 1
398 554 1
2989 1958 1
1414 703 1
1414 27 1
1823 80 1
1823 1243 1
450 1543 1
450 2395 1
1543 2557 1
615 1714 1
2194 925 1
2194 699 1
2096 1703 1
2096 1107 1
2303 736 1
1279 378 1
129 2144 1
129 1153 1
2144 1666 1
8 1854 1
1899 462 1
1899 1585 1
1186 719 1
1455 1339 1
1455 2335 1
1828 2646 1
2646 2012 1
875 1678 1
646 1508 1
646 2411 1
646 2577 1
1508 1308 1
1228 2479 1
1228 1449 1
2479 681 1
2479 2896 1
1468 2021 1
1468 2586 1
531 2640 1
531 1408 1
2680 1549 1
2680 2979 1
2680 862 1
595 2901 1
2883 1135 1
1152 1800 1
1152 751 1
1152 485 1
